district,year,month,area,NDVI_mean,NDVI_min,NDVI_max,EVI_mean,EVI_min,EVI_max,GNDVI_mean,GNDVI_min,GNDVI_max,SAVI_mean,SAVI_min,SAVI_max,NDMI_mean,NDMI_min,NDMI_max,NDBI_mean,NDBI_min,NDBI_max,NBR_mean,NBR_min,NBR_max,NDWI_mean,NDWI_min,NDWI_max,MSI_mean,MSI_min,MSI_max,SBI_mean,SBI_min,SBI_max,ARVI_mean,ARVI_min,ARVI_max,NDSI_mean,NDSI_min,NDSI_max,NDTI_mean,NDTI_min,NDTI_max,PSRI_mean,PSRI_min,PSRI_max,avg_muand/acer,yield
bahawalnagar,2012,5,600864.3027791149,0.1228622266261087,0.0934605449438095,0.2394402027130127,0.6225198187860355,0.423016645049719,0.999968736322141,0.1580902190998696,0.0868917182087898,0.2652121186256408,0.1351480167417189,0.1028062441456781,0.2633834575385897,-0.0041766799301503,-0.5928784012794495,0.1917045563459396,0.0041766799301503,-0.1917045563459396,0.5928784012794495,0.0525344395939259,-0.6233991384506226,0.2736666798591614,-0.0041766799301503,-0.5928784012794495,0.1917045563459396,1.0097291560400137,0.678268313407898,3.9125373363494873,15742.078817355892,10239.5,39743.5,0.1696600466717276,0.1210353409656545,0.2918020162736452,-0.1621264693728153,-0.6896342635154724,0.0944582000374794,-0.0525344395939259,-0.2736666798591614,0.6233991384506226,0.0544093321530705,-0.0270674638450145,0.1216353476047515,25.64,1240.1
bahawalnagar,2012,6,600864.3027791149,0.1187271724248723,0.0934609025716781,0.2307775318622589,0.6316534839749932,0.4230176011613137,0.9999709226251052,0.1492711026076087,0.0853818207979202,0.2526850700378418,0.1305994940619171,0.1028066696024914,0.2538546032585668,0.0179098418926064,-0.1003654450178146,0.1714163273572921,-0.0179098418926064,-0.1714163273572921,0.1003654450178146,0.0835145624834804,-0.1963708102703094,0.2715648114681244,0.0179098418926064,-0.1003654450178146,0.1714163273572921,0.966009132770573,0.7073349356651306,1.2231249809265137,16240.131418040932,11163.0,20095.0,0.1637969794382467,0.1212569463878783,0.2773692982087587,-0.131681179479413,-0.2545136213302612,0.0466591082513332,-0.0835145624834804,-0.2715648114681244,0.1963708102703094,0.0477221349806866,-0.0168185476213693,0.1377321183681488,25.64,1240.1
bahawalnagar,2012,7,600864.3027791149,0.1317072703242846,0.0934606790542602,0.2588878571987152,0.6657357836734418,0.4230171073094868,0.9999711116246822,0.1635792272906759,0.0814639925956726,0.2927167117595672,0.1448775527952447,0.1028064100106876,0.2847758285152588,0.0232488927585198,-0.1846929341554641,0.240657553076744,-0.0232488927585198,-0.240657553076744,0.1846929341554641,0.0950073030935912,-0.3545212149620056,0.3089171946048736,0.0232488927585198,-0.1846929341554641,0.240657553076744,0.9560024390327928,0.6121305227279663,1.4530634880065918,15954.04989949548,10384.0,20178.5,0.178135147415129,0.1210975873724171,0.3112502646943159,-0.1408322160206467,-0.3326552808284759,0.1186685934662818,-0.0950073030935912,-0.3089171946048736,0.3545212149620056,0.0486293005027825,-0.0569129064679145,0.1144265830516815,25.64,1240.1
bahawalnagar,2012,8,600864.3027791149,0.1346357731520258,0.0934605970978736,0.2783229649066925,0.7023535087004612,0.4230177755665114,0.9999756903928432,0.163921524007901,0.0788750946521759,0.3161544799804687,0.1480989061712862,0.102806366665625,0.306154386637284,0.0138738036467996,-0.102060280740261,0.3129207789897918,-0.0138738036467996,-0.3129207789897918,0.102060280740261,0.0880469460585004,-0.1259409487247467,0.3752191364765167,0.0138738036467996,-0.102060280740261,0.3129207789897918,0.9755900433627834,0.5233211517333984,1.2273210287094116,16556.031966527073,9059.0,24409.0,0.1797082153158307,0.1213104403795226,0.3314382484577234,-0.1502496341793922,-0.3101686239242553,0.209833338856697,-0.0880469460585004,-0.3752191364765167,0.1259409487247467,0.0444422325245902,-0.036708977073431,0.1328196823596954,25.64,1240.1
bahawalnagar,2012,9,600864.3027791149,0.1429583736898363,0.0934608578681945,0.4573997855186462,0.648110327798228,0.4230167830709892,0.9999754185000368,0.1739967065857586,0.0616788007318973,0.4154684543609619,0.1572537246015437,0.1028065883266163,0.5031382315554594,0.0075275855027593,-0.287242978811264,0.3590879738330841,-0.0075275855027593,-0.3590879738330841,0.287242978811264,0.0739488080818589,-0.5969929099082947,0.4244004189968109,0.0075275855027593,-0.287242978811264,0.3590879738330841,0.9881839394396854,0.4715750813484192,1.806005358695984,16142.91004556411,8568.0,25769.5,0.1935163318084787,0.1212473818943448,0.5787783091220788,-0.1665844027672051,-0.466881662607193,0.246478870511055,-0.0739488080818589,-0.4244004189968109,0.5969929099082947,0.0464015673176679,-0.0558883808553218,0.1600948572158813,25.64,1240.1
bahawalnagar,2013,5,444861.97698965255,0.1246368134095151,0.1036610603332519,0.2882798910140991,0.6829504022310331,0.4467693883251094,0.9999651701438472,0.1575296164710712,0.0990095809102058,0.293485164642334,0.1371000554601741,0.1140268010216577,0.3171068341531391,-0.00017511424967573368,-0.6122961044311523,0.1474652737379074,0.00017511424967573368,-0.1474652737379074,0.6122961044311523,0.0643426168695037,-0.6179284453392029,0.2444069236516952,-0.00017511424967573368,-0.6122961044311523,0.1474652737379074,1.0014764273753252,0.7429721355438232,4.158576011657715,15657.359164900769,10709.5,39880.0,0.1683583235172163,0.1325130499627144,0.380347438752784,-0.1576558935759511,-0.7050865292549133,0.0224604383111,-0.0643426168695037,-0.2444069236516952,0.6179284453392029,0.0506245915996161,-0.0318415947258472,0.1198302209377288,24.62,1081.81
bahawalnagar,2013,6,444861.97698965255,0.1320920319530072,0.1036610677838325,0.2639830410480499,0.6856145771626108,0.4467684968579423,0.9999729334704704,0.162206729400148,0.0987903252243995,0.2844332754611969,0.145300791399641,0.1140268378720765,0.2903804080688532,0.0218359492201603,-0.1456260532140731,0.2190130054950714,-0.0218359492201603,-0.2190130054950714,0.1456260532140731,0.0930000087684723,-0.0689766779541969,0.2721472084522247,0.0218359492201603,-0.1456260532140731,0.2190130054950714,0.9582711614149236,0.6406716108322144,1.340895414352417,16055.705410253362,10233.0,21665.5,0.1772568587788833,0.1323659829801687,0.3194935859813868,-0.1408433574820647,-0.29407599568367,0.0885363817214965,-0.0930000087684723,-0.2721472084522247,0.0689766779541969,0.0459409992373568,-0.0258102938532829,0.1352175176143646,24.62,1081.81
bahawalnagar,2013,7,444861.97698965255,0.1516116083631086,0.1036613136529922,0.3197236359119415,0.7342581044654826,0.4467687192630048,0.999977533643369,0.1815407952214103,0.0878530964255333,0.3242721259593963,0.1667722678194517,0.1140270728130558,0.3516949020073717,0.0283254711381597,-0.2046852558851242,0.3234463334083557,-0.0283254711381597,-0.3234463334083557,0.2046852558851242,0.1056196260501167,-0.3702895939350128,0.4018837809562683,0.0283254711381597,-0.2046852558851242,0.3234463334083557,0.94754665028326,0.5112059712409973,1.6688899993896484,16170.76691948512,9422.0,22415.5,0.1984997580287844,0.1324395902194666,0.4729753306116752,-0.1538610288957436,-0.355778157711029,0.1842024028301239,-0.1056196260501167,-0.4018837809562683,0.3702895939350128,0.0441677055171748,-0.0420127995312213,0.1268005967140197,24.62,1081.81
bahawalnagar,2013,8,444861.97698965255,0.1573087243900175,0.1036609336733818,0.4427084922790527,0.7006367668357908,0.4467682912051959,0.9999774982561148,0.1882264873691423,0.0802657455205917,0.4158140122890472,0.1730390789550369,0.1140266814997989,0.4869778631257376,0.0264948364939722,-0.2205818891525268,0.2992382943630218,-0.0264948364939722,-0.2992382943630218,0.2205818891525268,0.0976856400696322,-0.5691556334495544,0.4114521145820617,0.0264948364939722,-0.2205818891525268,0.2992382943630218,0.9511145233360412,0.5393635034561157,1.5660167932510376,16287.57697397904,9435.0,24471.0,0.207530857176508,0.132644695851779,0.5944727179024673,-0.1624711885673702,-0.4070335924625397,0.1706299930810928,-0.0976856400696322,-0.4114521145820617,0.5691556334495544,0.0452394431967164,-0.0424184538424015,0.1435008347034454,24.62,1081.81
bahawalnagar,2013,9,444861.97698965255,0.1600310190660755,0.1036610752344131,0.4532450139522552,0.7058687941340089,0.4467682521789891,0.9999766959520868,0.19480317546994,0.0832304060459137,0.4233706593513489,0.1760335815341479,0.1140267853737852,0.4985680407807916,0.0238181322576714,-0.2114168107509613,0.2877687811851501,-0.0238181322576714,-0.2877687811851501,0.2114168107509613,0.0930927646207409,-0.4869953393936157,0.4148805737495422,0.0238181322576714,-0.2114168107509613,0.2877687811851501,0.9555855462524052,0.5530738234519958,1.5363080501556396,15931.16966273537,9164.5,21807.0,0.2105604660280856,0.1328762650995756,0.5792912458749979,-0.1717707469293485,-0.4064299464225769,0.1741444915533065,-0.0930927646207409,-0.4148805737495422,0.4869953393936157,0.0504554909509345,-0.0368966497480869,0.1998416185379028,24.62,1081.81
