district,year,month,area,NDVI_mean,NDVI_min,NDVI_max,EVI_mean,EVI_min,EVI_max,GNDVI_mean,GNDVI_min,GNDVI_max,SAVI_mean,SAVI_min,SAVI_max,NDMI_mean,NDMI_min,NDMI_max,NDBI_mean,NDBI_min,NDBI_max,NBR_mean,NBR_min,NBR_max,NDWI_mean,NDWI_min,NDWI_max,MSI_mean,MSI_min,MSI_max,SBI_mean,SBI_min,SBI_max,ARVI_mean,ARVI_min,ARVI_max,NDSI_mean,NDSI_min,NDSI_max,NDTI_mean,NDTI_min,NDTI_max,PSRI_mean,PSRI_min,PSRI_max,avg_muand/acer,yield
bahawalnagar,2015,05,315947.6466064409,0.13601241091705626,0.11147088557481766,0.2372160255908966,0.6785311913461918,0.4581708839793084,0.9999709648384193,0.16915374691895724,0.09042063355445862,0.2693326771259308,0.1496131655472774,0.12261760922945006,0.26093688051836056,-8.716256317754464E-5,-0.6410211324691772,0.2516847550868988,8.716256317754464E-5,-0.2516847550868988,0.6410211324691772,0.06366186657253893,-0.6305078268051147,0.2825835347175598,-8.716256317754464E-5,-0.6410211324691772,0.2516847550868988,1.0016845992607921,0.5978463888168335,4.571358680725098,15426.358556628797,10271.0,39634.0,0.18269805177544693,0.1411745050538802,0.28413306300217767,-0.1691701072961021,-0.7267409563064575,0.11888384819030762,-0.06366186657253893,-0.2825835347175598,0.6305078268051147,0.05004125798327023,-0.03920878469944,0.11908412724733353,24.39,1119.18
bahawalnagar,2015,06,315947.6466064409,0.13769173561869702,0.11147081851959229,0.2740071415901184,0.6955690787752319,0.45817018431859424,0.999972730495487,0.1656900342700538,0.09979254752397537,0.28494223952293396,0.1514604360667451,0.12261751714391551,0.3014068032261567,0.022962482421897294,-0.2041930854320526,0.2081179916858673,-0.022962482421897294,-0.2081179916858673,0.2041930854320526,0.09134803747664041,-0.5843104124069214,0.2754881978034973,0.022962482421897294,-0.2041930854320526,0.2081179916858673,0.9561468144411419,0.6554674506187439,1.5131723880767822,15646.634508147885,10831.5,20616.5,0.18357489601629282,0.141300240637989,0.4021468904777506,-0.14324155615277026,-0.3633934259414673,0.08427848666906357,-0.09134803747664041,-0.2754881978034973,0.5843104124069214,0.04237766196868234,-0.033784154802560806,0.12020887434482574,24.39,1119.18
bahawalnagar,2015,07,315947.6466064409,0.13710022620940798,0.11147080361843109,0.4855678081512451,0.7800068721025166,0.45817122524389525,0.9999740199007561,0.16015438340650615,0.09652537107467651,0.43693476915359497,0.15080979919494483,0.12261750971930824,0.5341230474381865,0.036323373996418794,-0.09041913598775864,0.3435434103012085,-0.036323373996418794,-0.3435434103012085,0.09041913598775864,0.11861663978590381,-0.04201105609536171,0.4390023648738861,0.036323373996418794,-0.09041913598775864,0.3435434103012085,0.9308710163847923,0.4886009395122528,1.1988149881362915,16131.531441502835,9800.5,23870.5,0.17829002501286562,0.14117208419482766,0.6216199030283761,-0.12451628004394406,-0.2800116539001465,0.2064058631658554,-0.11861663978590381,-0.4390023648738861,0.04201105609536171,0.03505746953088509,-0.04995686560869217,0.10670901834964752,24.39,1119.18
bahawalnagar,2015,08,315947.6466064409,0.15118970441342067,0.11147075891494751,0.4212171137332916,0.6931919115541426,0.4581708811406929,0.9999760024957405,0.17807564448586033,0.08820705860853195,0.4016648530960083,0.1663081743938813,0.12261748263065694,0.4633373172986783,0.024187110490548225,-0.09194230288267136,0.3380354940891266,-0.024187110490548225,-0.3380354940891266,0.09194230288267136,0.10154532820053239,-0.21849654614925385,0.4005434215068817,0.024187110490548225,-0.09194230288267136,0.3380354940891266,0.9557642803270114,0.4947286546230316,1.2025032043457031,16279.128269332212,8948.0,23175.0,0.20067973987756998,0.14123026486066775,0.5914281145050376,-0.15441898386939182,-0.277258962392807,0.20014481246471405,-0.10154532820053239,-0.4005434215068817,0.21849654614925385,0.03985230251378177,-0.04885133355855942,0.12143600732088089,24.39,1119.18
bahawalnagar,2015,09,315947.6466064409,0.15815536969877442,0.11147091537714005,0.4339841306209564,0.7121748179012896,0.45817032801685226,0.9999752113234674,0.18969603637279772,0.08907017111778259,0.4207967519760132,0.17397036605099,0.12261762791870746,0.4773809077620779,0.021870962597817973,-0.264097660779953,0.2974872887134552,-0.021870962597817973,-0.2974872887134552,0.264097660779953,0.093266601402426,-0.5551525354385376,0.404344767332077,0.021870962597817973,-0.264097660779953,0.2974872887134552,0.9595895767837582,0.5414409041404724,1.7177631855010986,15789.3741071415,9382.5,24399.5,0.20797116208416425,0.14131063548467068,0.5555292325915898,-0.1684411648275433,-0.44374388456344604,0.15182341635227203,-0.093266601402426,-0.404344767332077,0.5551525354385376,0.0459970697200228,-0.11011337488889694,0.14808224141597748,24.39,1119.18
